new_cases,new_deaths,icu_patients,hosp_patients,new_tests,new_vaccinations,stringency_index,population,gdp_per_capita
23489.0,1081.0,3505.0,18522.0,1225768.0,206143.0,34.67,336997624.0,54225.446
51237.0,1849.0,3454.0,17948.0,1198666.0,208956.0,38.4,336997624.0,54225.446
52014.0,1498.0,3297.0,17395.0,1106967.0,199518.0,38.39,336997624.0,54225.446
31699.0,816.0,3130.0,16541.0,1010778.0,254783.0,38.39,336997624.0,54225.446
11084.0,285.0,3041.0,15661.0,612968.0,145608.0,38.38,336997624.0,54225.446
11651.0,88.0,2938.0,15343.0,354700.0,76119.0,38.38,336997624.0,54225.446
41473.0,1284.0,2870.0,15073.0,778352.0,189995.0,38.38,336997624.0,54225.446
21198.0,775.0,2739.0,14555.0,1145416.0,183851.0,38.37,336997624.0,54225.446
39919.0,1641.0,2594.0,14172.0,1108108.0,193955.0,38.37,336997624.0,54225.446
42085.0,865.0,2500.0,13626.0,990837.0,189859.0,38.36,336997624.0,54225.446
44440.0,620.0,2315.0,13103.0,971421.0,233637.0,38.36,336997624.0,54225.446
9676.0,151.0,2215.0,12577.0,628796.0,124309.0,38.35,336997624.0,54225.446
12020.0,61.0,2171.0,12206.0,336071.0,64393.0,38.35,336997624.0,54225.446
37707.0,1019.0,2135.0,12097.0,706971.0,173678.0,38.35,336997624.0,54225.446
23234.0,988.0,2092.0,11812.0,1054119.0,198196.0,38.35,336997624.0,54225.446
38125.0,1169.0,2027.0,11547.0,1057428.0,402563.0,29.93,336997624.0,54225.446
44490.0,518.0,1950.0,11297.0,953752.0,556270.0,29.92,336997624.0,54225.446
31171.0,832.0,1862.0,10902.0,916164.0,660231.0,29.92,336997624.0,54225.446
12019.0,158.0,1802.0,10529.0,596843.0,345827.0,29.92,336997624.0,54225.446
4989.0,60.0,1794.0,10382.0,315955.0,209966.0,29.92,336997624.0,54225.446
38123.0,594.0,1764.0,10516.0,695601.0,560035.0,29.91,336997624.0,54225.446
24968.0,512.0,1713.0,10480.0,1075474.0,556310.0,29.91,336997624.0,54225.446
39921.0,1128.0,1705.0,10419.0,998924.0,578362.0,29.9,336997624.0,54225.446
49677.0,835.0,1723.0,10402.0,940688.0,584487.0,29.9,336997624.0,54225.446
73200.0,640.0,1682.0,10223.0,916004.0,675326.0,29.9,336997624.0,54225.446
13049.0,145.0,1590.0,9875.0,593723.0,338409.0,29.89,336997624.0,54225.446
9814.0,29.0,1534.0,9867.0,316657.0,196986.0,29.89,336997624.0,54225.446
38122.0,335.0,1568.0,10091.0,682939.0,581430.0,29.89,336997624.0,54225.446
35213.0,594.0,1527.0,10113.0,964748.0,615567.0,29.88,336997624.0,54225.446
56065.0,1040.0,1522.0,10164.0,916567.0,582879.0,29.88,336997624.0,54225.446
47862.0,726.0,1548.0,10199.0,822990.0,589588.0,29.88,336997624.0,54225.446
23893.0,351.0,1530.0,10299.0,708209.0,569485.0,29.87,336997624.0,54225.446
23095.0,143.0,1457.0,9959.0,458731.0,260574.0,29.87,336997624.0,54225.446
7920.0,11.0,1432.0,10152.0,268695.0,59581.0,29.87,336997624.0,54225.446
59571.0,257.0,1450.0,10415.0,564676.0,514533.0,29.87,336997624.0,54225.446
38487.0,440.0,1485.0,10676.0,807149.0,542539.0,29.86,336997624.0,54225.446
67803.0,906.0,1445.0,10919.0,825968.0,535883.0,29.86,336997624.0,54225.446
60464.0,401.0,1486.0,11105.0,775971.0,505168.0,28.01,336997624.0,54225.446
88852.0,526.0,1489.0,11209.0,762571.0,493391.0,28.01,336997624.0,54225.446
20269.0,54.0,1453.0,11236.0,503314.0,261523.0,28.01,336997624.0,54225.446
13971.0,32.0,1447.0,11463.0,290581.0,134460.0,28.01,336997624.0,54225.446
68271.0,266.0,1508.0,11922.0,742942.0,428912.0,28.0,336997624.0,54225.446
45146.0,320.0,1584.0,12354.0,1139599.0,457308.0,28.0,336997624.0,54225.446
89817.0,804.0,1586.0,12758.0,1088047.0,475913.0,27.99,336997624.0,54225.446
77109.0,412.0,1595.0,12931.0,1003854.0,480401.0,27.99,336997624.0,54225.446
61273.0,423.0,1625.0,13012.0,985731.0,512883.0,27.99,336997624.0,54225.446
24637.0,115.0,1581.0,12853.0,614377.0,242309.0,27.98,336997624.0,54225.446
17350.0,23.0,1576.0,13152.0,330914.0,133090.0,27.98,336997624.0,54225.446
93899.0,295.0,1663.0,13816.0,666460.0,393265.0,27.98,336997624.0,54225.446
49920.0,449.0,1692.0,14234.0,1014708.0,421409.0,27.98,336997624.0,54225.446
112345.0,1952.0,1725.0,14560.0,1001316.0,418211.0,27.97,336997624.0,54225.446
88321.0,300.0,1736.0,14875.0,964416.0,412534.0,27.97,336997624.0,54225.446
129100.0,381.0,1727.0,14966.0,946060.0,456207.0,27.97,336997624.0,54225.446
28673.0,188.0,1775.0,15056.0,655648.0,207572.0,27.96,336997624.0,54225.446
6593.0,30.0,1741.0,15319.0,356300.0,91267.0,27.96,336997624.0,54225.446
129208.0,255.0,1785.0,15621.0,721756.0,390775.0,27.96,336997624.0,54225.446
70715.0,327.0,1832.0,16291.0,1108442.0,422977.0,27.96,336997624.0,54225.446
161032.0,684.0,1886.0,16775.0,1113239.0,424496.0,26.56,336997624.0,54225.446
105466.0,302.0,1875.0,17353.0,1023457.0,434760.0,26.56,336997624.0,54225.446
87319.0,207.0,1943.0,17843.0,950937.0,474012.0,26.56,336997624.0,54225.446
18109.0,60.0,1936.0,17910.0,695250.0,239536.0,26.55,336997624.0,54225.446
33116.0,37.0,1952.0,18363.0,378370.0,131194.0,26.55,336997624.0,54225.446
176951.0,247.0,2147.0,19381.0,777503.0,388126.0,26.55,336997624.0,54225.446
85466.0,396.0,2296.0,20080.0,1125933.0,411228.0,26.55,336997624.0,54225.446
203878.0,971.0,2279.0,20478.0,1145282.0,420873.0,26.54,336997624.0,54225.446
135457.0,335.0,2317.0,20656.0,1089190.0,441785.0,26.54,336997624.0,54225.446
148872.0,418.0,2301.0,20908.0,1059152.0,513386.0,26.54,336997624.0,54225.446
28087.0,76.0,2277.0,20627.0,729254.0,270042.0,26.54,336997624.0,54225.446
13356.0,47.0,2328.0,21056.0,415291.0,154152.0,26.54,336997624.0,54225.446
149042.0,245.0,2364.0,21893.0,779373.0,438126.0,26.53,336997624.0,54225.446
83851.0,343.0,2407.0,22043.0,1148599.0,429143.0,26.53,336997624.0,54225.446
210740.0,1087.0,2425.0,22191.0,1123987.0,416555.0,26.53,336997624.0,54225.446
135299.0,356.0,2490.0,22396.0,1011065.0,403347.0,26.53,336997624.0,54225.446
108104.0,532.0,2559.0,22501.0,833741.0,447919.0,26.52,336997624.0,54225.446
14178.0,39.0,2431.0,22062.0,582970.0,201460.0,26.52,336997624.0,54225.446
7051.0,17.0,2419.0,22361.0,347594.0,112800.0,26.52,336997624.0,54225.446
62447.0,42.0,2516.0,22831.0,298741.0,31782.0,26.52,336997624.0,54225.446
167318.0,367.0,2551.0,23984.0,722776.0,375773.0,26.52,336997624.0,54225.446
228937.0,677.0,2653.0,24728.0,1068464.0,370789.0,26.52,336997624.0,54225.446
122111.0,327.0,2691.0,24910.0,1108080.0,360769.0,26.51,336997624.0,54225.446
157099.0,401.0,2722.0,24732.0,948606.0,402192.0,26.51,336997624.0,54225.446
28027.0,156.0,2669.0,24084.0,634948.0,192159.0,26.51,336997624.0,54225.446
16263.0,34.0,2605.0,24316.0,384629.0,107066.0,32.07,336997624.0,54225.446
159719.0,284.0,2741.0,24729.0,658412.0,319386.0,32.06,336997624.0,54225.446
86848.0,475.0,2813.0,24992.0,943386.0,318110.0,32.06,336997624.0,54225.446
198887.0,1198.0,2848.0,25432.0,799750.0,322231.0,32.06,336997624.0,54225.446
131609.0,297.0,2892.0,25617.0,524308.0,312992.0,32.06,336997624.0,54225.446
106336.0,367.0,2783.0,25377.0,521945.0,347092.0,32.05,336997624.0,54225.446
35219.0,109.0,2838.0,24993.0,431764.0,162347.0,32.05,336997624.0,54225.446
17747.0,29.0,2860.0,25173.0,350945.0,86749.0,32.05,336997624.0,54225.446
151731.0,291.0,2891.0,25703.0,557233.0,269240.0,32.05,336997624.0,54225.446
90159.0,364.0,3001.0,26054.0,695355.0,278104.0,32.05,336997624.0,54225.446
185134.0,708.0,2996.0,26425.0,603464.0,282857.0,32.05,336997624.0,54225.446
129688.0,443.0,3045.0,26244.0,472612.0,280647.0,32.05,336997624.0,54225.446
139045.0,319.0,2997.0,26226.0,406474.0,298360.0,32.04,336997624.0,54225.446
17655.0,41.0,2926.0,25565.0,247426.0,131353.0,32.04,336997624.0,54225.446
