Consumption,Wind,Solar
1479.2299999999996,94.246,145.402
1521.112,113.199,138.73000000000002
1515.5724999999998,67.812,142.9665
1510.0329999999997,22.425,147.203
1488.0440000000003,122.019,135.13299999999998
1303.214,510.579,46.959
1199.315,538.519,33.936
1498.042,354.408,84.79000000000002
1528.9320000000002,215.01199999999997,78.96
1524.7620000000002,405.654,66.49499999999999
1498.548,311.326,160.777
1474.562,289.345,114.934
1280.873,147.024,63.536
1176.87,71.09599999999999,59.828
1499.18,27.401999999999997,84.58400000000002
1521.834,39.216,107.847
1522.582,94.095,131.795
1510.903,192.194,156.117
1470.8100000000002,110.05599999999998,121.595
1297.9475000000002,64.314,117.1965
1372.03075,39.226,114.99725000000001
1446.1139999999998,14.138,112.798
1478.178,51.83600000000001,130.86700000000002
1471.1660000000004,60.625,154.848
1470.548,80.191,129.74200000000002
1461.671,115.145,90.971
1237.8490000000004,27.935,66.19500000000001
1131.5530000000003,72.646,107.538
1448.6639999999998,105.559,133.23099999999997
1496.591,376.2079999999999,84.813
1497.4730000000004,327.336,114.114
1485.1450000000002,56.87199999999999,76.7
1454.772,21.613999999999997,112.75
1227.196,38.922,140.749
1129.114,228.889,135.688
1478.427,464.7510000000001,106.767
1504.5069999999998,228.219,94.09499999999998
1486.5810000000004,27.934,153.73
1452.004,195.485,186.007
1150.044,133.49499999999998,78.85700000000001
1146.115,162.25099999999998,142.375
1022.5380000000002,203.536,151.246
1059.095,115.725,127.136
1412.3589999999997,36.71999999999999,133.131
1447.726,32.419000000000004,156.58499999999998
1450.8869999999995,50.66200000000001,146.98500000000004
1426.432,112.481,175.61999999999998
1217.886,56.557,131.771
1130.9929999999997,91.876,81.85099999999998
1451.7639999999997,40.13,81.21599999999998
1468.143,15.868,113.807
1432.0600000000002,20.384,132.56799999999998
1099.884,52.133,108.002
1308.181,119.131,80.413
1196.0950000000005,69.523,104.548
1111.713,53.75899999999999,154.63899999999998
1423.702,34.962,182.43400000000003
1451.314,136.84199999999998,129.30700000000002
1464.4220000000005,173.756,102.60399999999998
1471.633,198.843,110.076
1450.3789999999997,286.629,113.136
1221.389,224.009,110.187
1122.323,373.66,124.436
1449.9730000000004,239.793,124.642
1471.536,136.822,120.052
1473.9,155.53399999999996,144.885
1468.2439999999997,77.97899999999998,113.941
1430.868,100.726,159.43200000000002
1206.499,68.24400000000001,135.70100000000002
1107.4330000000002,43.53000000000001,121.581
1421.566,27.773,170.96099999999996
1449.0739999999998,41.571000000000005,195.205
1457.263,93.73,184.98200000000003
1459.2340000000004,112.80899999999998,185.338
1429.8320000000003,56.471,119.22
1199.258,32.656,140.00700000000003
1089.246,34.69,193.159
1429.811,138.365,137.17600000000002
1464.019,189.127,70.47
1441.6220000000003,189.686,60.00100000000001
1128.151,76.74600000000001,83.043
1261.208,59.23899999999999,138.09900000000002
1147.44,105.023,189.115
1068.982,23.571,155.65599999999998
1403.083,15.253999999999998,169.43600000000004
1433.509,14.213,166.67100000000002
1444.044,67.45400000000001,153.844
1436.595,176.676,158.33499999999998
1403.466,61.768,212.446
1176.898,38.27,203.093
1029.637,49.895,192.65600000000003
1075.3930000000005,76.425,195.66600000000005
1425.094,78.301,183.872
1452.2820000000002,64.544,153.227
1433.9459999999997,63.60099999999999,184.129
1409.767,162.34199999999998,168.90599999999995
1173.157,87.47999999999998,141.13
1060.016,51.141000000000005,176.72299999999998
1372.914,75.84700000000001,152.985
1404.6090000000004,49.10300000000001,148.22699999999998
1395.3539999999998,77.03699999999999,181.093
1208.285,229.77,141.87600000000006
1310.3580000000002,219.192,114.155
1155.962,178.46,142.768
1066.92,185.336,176.84699999999998
1403.576,108.49,186.106
1434.542,39.81099999999999,154.45399999999998
1434.4100000000003,46.996,131.954
1413.0609999999997,20.968,179.00200000000004
1400.1650000000002,35.611999999999995,173.488
1192.279,49.16899999999999,128.63199999999998
1094.965,61.470000000000006,74.23899999999999
1398.098,65.301,131.96699999999998
1407.2340000000002,61.67,176.13700000000003
1418.9359999999997,61.838,145.466
1424.6260000000002,61.29299999999999,202.577
1401.1929999999998,65.633,185.181
1192.7409999999998,111.21799999999998,121.66400000000002
1096.5190000000002,101.60900000000002,180.376
1415.3629999999996,73.44699999999999,140.347
1455.751,111.337,59.15300000000001
1446.773,144.955,67.393
1430.759,95.164,100.137
1403.1090000000002,107.147,150.506
1176.602,45.45099999999999,133.66300000000004
1078.0569999999998,60.184,117.124
1386.7620000000004,123.226,135.79899999999998
1424.1340000000007,60.38600000000001,166.422
1436.438,12.139,170.333
1439.7700000000002,17.241,187.71
1419.386,37.017,199.131
1207.5869999999998,92.104,199.88100000000003
1113.844,94.32699999999998,137.69600000000003
1429.3499999999997,113.92,81.351
1440.878,140.531,129.393
1428.897,144.412,184.01300000000003
1425.5119999999995,98.949,158.319
1396.902,53.10300000000001,131.21699999999996
1184.8439999999996,20.655999999999995,137.14400000000003
1090.885,24.247999999999998,136.81499999999997
1399.811,38.484,145.28700000000003
1427.072,50.898,103.33900000000004
1421.5250000000003,75.132,81.03
1391.8580000000002,40.267,152.22899999999998
1351.763,42.31799999999999,168.819
1152.935,64.741,148.004
1052.11,34.539,132.063
1332.5300000000002,19.71,131.061
1348.567,28.091000000000005,127.13599999999995
1343.235,29.386000000000003,162.65200000000002
1352.9210000000005,18.331000000000007,122.023
1336.572,46.413,168.66
1148.3490000000002,218.389,134.90800000000002
1053.571,180.14100000000002,130.861
1329.3799999999997,218.735,126.855
1346.6170000000002,197.77500000000003,142.509
1341.527,90.88800000000002,86.47100000000002
1338.15,112.458,124.461
1287.9930000000002,61.503,106.166
1125.591,140.513,115.74
1050.517,312.747,124.126
1347.832,351.1450000000001,110.877
1365.968,199.641,124.0
1365.495,173.95499999999996,129.12900000000002
1356.223,68.322,152.26
1344.7789999999998,155.872,126.768
1145.5739999999996,87.425,106.408
1060.239,124.40999999999998,136.51099999999997
1367.1190000000004,57.71400000000001,115.915
1409.5680000000002,42.218,78.91100000000002
1399.388,30.024,136.72400000000002
1406.689,35.425,160.05100000000002
1388.5979999999995,69.132,101.23900000000002
1169.708,83.14899999999999,102.679
1079.792,37.955,60.84
1387.259,36.89399999999999,71.364
1415.3619999999994,45.105,82.853
1418.5350000000003,110.42,95.34799999999998
1419.51,109.657,119.821
1396.0179999999998,41.992,124.312
1172.1160000000004,18.555000000000003,128.684
1078.244,15.711,123.03499999999998
1397.9100000000003,47.11099999999999,125.692
1423.7479999999998,102.12999999999998,111.98999999999998
1425.2479999999996,76.089,92.436
1423.0489999999995,63.28,90.02500000000002
1423.06,180.216,51.120000000000005
1188.869,75.142,53.091
1086.61,53.16499999999999,59.757000000000005
1413.548,71.80499999999999,89.68100000000001
1432.668,93.087,128.487
1439.671,104.75099999999998,146.901
1439.3819999999998,74.67699999999999,122.506
1413.0830000000003,23.299000000000003,102.953
1190.7109999999998,17.137,85.92
1108.882,157.22799999999998,54.796
1430.5870000000004,281.634,76.929
1426.5979999999995,61.541,117.971
1441.2960000000005,111.839,102.105
1452.119,188.06500000000003,65.25
1429.2400000000002,142.969,60.56999999999999
1191.276,50.57099999999999,113.267
1094.546,38.365,122.009
1418.6650000000002,32.29,113.405
1451.4620000000002,26.168,52.997
1447.3439999999998,12.246000000000002,80.13799999999999
1415.7689999999998,10.196,89.986
1110.3079999999998,44.422,117.679
1140.025,137.346,119.378
1101.846,62.392,73.745
1433.779,160.91800000000003,82.411
1479.844,313.8689999999999,49.44
1478.6420000000005,209.24999999999997,52.20799999999999
1478.021,197.397,79.59000000000002
1438.0069999999998,102.455,62.358
1210.109,30.514000000000003,45.737
1112.591,69.60600000000001,80.30499999999999
1446.082,89.49000000000002,45.408
1462.093,54.773,89.416
1463.674,54.71300000000001,65.657
1480.27,61.472,40.676
1456.4300000000003,74.10099999999998,42.73
1213.968,126.62599999999998,87.45599999999999
1104.9440000000002,265.341,105.22
1452.216,273.48800000000006,51.853
1494.806,286.298,40.925
1524.3480000000002,378.716,20.663
1505.152,84.07300000000004,29.981
1469.6949999999997,123.965,67.07100000000001
1250.048,76.45800000000001,35.54
1146.1539999999998,105.976,56.477
1462.7710000000002,107.15999999999995,57.641
1506.889,118.568,61.658
1510.275,70.21399999999998,48.358
1498.149,23.869,27.460000000000004
1416.1360000000002,68.18799999999999,51.02100000000001
1179.257,96.107,76.83500000000001
1132.342,174.948,73.45000000000002
1474.1040000000005,350.446,59.483
1510.9329999999998,130.53899999999996,41.38699999999999
1530.0909999999997,25.005000000000003,19.036
1514.495,39.699,27.494000000000007
1500.3850000000002,171.84799999999998,42.354
1261.0239999999997,166.50199999999998,68.173
1168.962,110.421,46.333000000000006
1501.3649999999998,78.69500000000002,22.479000000000003
1535.672,132.094,34.645
1543.1430000000005,73.135,26.875000000000004
1540.201,15.178,15.503
1510.641,163.24599999999998,29.288
1293.1319999999996,176.93400000000003,25.242
1190.0460000000005,138.19000000000003,18.338
1502.9589999999996,81.52499999999999,37.031
1552.3349999999998,128.22000000000003,7.552
1535.6520000000005,23.012000000000004,9.975
1547.113,11.57,21.425
1527.836,45.438,32.23
1306.239,126.349,41.52599999999999
1192.159,175.71299999999997,43.61
1518.845,161.459,27.402
1559.8969999999997,64.84600000000002,28.642
1580.036,183.548,25.873
1578.16,224.966,25.836
1568.285,321.298,18.583
1358.2720000000002,205.87200000000004,13.258
1262.219,162.849,8.08
1607.283,243.63,7.718
1638.098,60.01,8.456
1649.8269999999998,26.247,5.493999999999999
1639.12,59.732,7.318999999999999
1604.009,42.035,5.776
1363.198,39.90799999999999,10.71
1272.225,221.573,12.903000000000002
1584.1810000000005,186.888,25.811
1632.5509999999997,115.577,17.811
1648.487,437.577,9.482
1631.7139999999995,487.782,10.984999999999998
1578.7939999999996,558.256,20.422
1342.898,204.237,18.852
1246.85,133.072,17.321
1551.2970000000005,266.184,14.406
1563.6859999999997,197.242,12.506
1564.9120000000005,266.233,8.123
1518.9679999999998,398.166,7.479999999999999
1460.4660000000003,543.5690000000001,13.717000000000002
1302.196,598.355,15.090000000000002
1195.561,485.81700000000006,19.468
1363.14,648.5370000000001,14.822
1326.533,595.724,21.218
1154.524,527.182,18.589
1089.457,400.728,16.82
1101.6830000000002,42.512,18.696
1198.834,249.906,7.521
1168.079,137.84600000000003,15.524
1316.0929999999998,148.96600000000004,5.221
1300.367,121.775,3.3919999999999995
1183.51,145.511,3.721
1111.336,325.128,17.079
1300.8839999999998,603.5580000000001,7.758
1265.2709999999995,462.9529999999999,7.236000000000001
1198.854,385.02400000000006,19.984
1449.861,216.54300000000003,26.524
1452.8909999999998,117.231,32.888
1569.872,227.208,17.113
1586.974,440.3200000000001,8.597
1563.293,641.73,6.823
1331.448,634.6750000000001,20.477
1262.1610000000005,630.3790000000001,19.811000000000003
1582.0660000000005,631.8330000000001,11.025000000000002
1574.3019999999997,511.733,50.282
1593.6819999999998,406.986,18.105
1602.4040000000002,556.471,17.156
1565.3199999999997,249.329,22.817
1354.8010000000002,137.719,21.405000000000005
1267.4890000000005,127.217,31.261
1594.869,31.620999999999995,23.683
1629.7300000000002,16.736999999999995,10.79
1632.1459999999995,50.365,22.121
1636.9779999999996,62.294,12.119
1616.264,38.59,7.014999999999999
1402.911,156.99800000000002,9.832999999999998
1290.6550000000002,111.70699999999998,11.572
1611.883,231.594,10.594
1620.5649999999996,268.63100000000003,17.574
1626.1640000000002,441.697,16.581
1620.04,401.554,27.784
1587.346,125.179,13.462
1360.551,133.954,20.213
1273.828,121.819,24.68
1608.68,197.405,20.268
1639.2599999999998,97.155,27.53
1651.314,40.21799999999999,31.95
1647.357,127.51899999999998,29.04
1620.5069999999998,168.54800000000003,46.344
1408.553,284.22599999999994,55.924
1296.8550000000002,405.421,52.429
1618.6070000000002,382.505,15.048999999999998
1626.8640000000005,145.80300000000005,24.129
1623.0859999999998,26.156,28.011
1619.396,24.475,40.589
1583.1730000000002,96.107,64.53199999999998
1359.135,117.22899999999998,67.187
1261.167,202.852,60.94200000000001
1536.78,204.535,60.863
1600.0189999999996,64.95100000000001,40.31
1611.379,134.26100000000002,40.082
1607.7410000000002,243.061,62.938
1571.0169999999998,332.2839999999999,79.74499999999999
1345.9130000000002,270.833,49.617
1256.938,162.979,52.148
1592.6559999999995,365.7630000000001,28.046
1604.9909999999993,317.5560000000001,50.806
1585.249,107.04699999999995,72.24799999999999
1579.3500000000004,177.50499999999997,106.26300000000002
1569.187,136.122,65.845
1340.4889999999998,207.35,82.594
1235.8359999999998,449.937,36.68900000000001
1546.866,510.473,65.60100000000001
1570.6389999999997,430.8539999999999,101.146
1579.064,379.816,70.465
1573.5580000000002,164.829,68.654
1547.83,137.701,65.594
1317.4249999999995,269.20300000000003,114.556
1182.494,202.512,134.96699999999998
1496.531,74.487,118.813
1537.668,145.52800000000002,97.029
1530.601,124.235,114.652
1536.444,74.432,104.66800000000002
1524.4739999999997,153.322,85.05400000000002
1320.247,147.21999999999997,41.482
1212.893,243.31099999999995,63.37199999999999
1507.5190000000002,334.7219999999999,117.27799999999998
1506.485,186.919,131.459
1498.9600000000005,113.93699999999998,149.836
1508.011,45.01,135.88599999999997
1490.0080000000005,35.96,123.326
1304.469,164.026,75.30700000000002
1196.051,132.09100000000004,87.08
1500.293,66.90399999999998,113.19
1518.172,23.567999999999994,117.004
1508.028,142.02399999999997,116.248
1521.2409999999998,120.27100000000002,38.513
1499.7010000000002,219.296,76.24400000000003
1274.136,214.583,115.42
1187.673,521.684,37.867
1500.454,610.8620000000001,90.40299999999998
1517.419,624.6740000000002,69.416
1531.9440000000002,571.0569999999999,98.70999999999998
1506.1470000000004,418.505,81.69
1174.0949999999998,161.449,140.232
1193.2739999999997,88.66000000000001,96.84699999999998
1084.8300000000002,72.33700000000002,151.392
1122.7239999999997,76.945,111.57
1464.2859999999996,155.72299999999996,159.794
1476.0700000000002,78.784,125.824
1448.204,24.64700000000001,175.45000000000002
1420.437,44.875,180.74
1230.6030000000003,351.54,112.846
1122.5549999999998,300.331,159.134
1444.641,334.801,144.95999999999998
1463.975,216.884,168.19
1455.6659999999997,290.28,193.77
1447.2020000000002,137.14399999999998,147.324
1432.894,151.659,104.332
1199.975,84.779,169.882
1102.443,51.10400000000001,198.88299999999995
1410.4869999999996,113.38300000000002,205.49600000000004
1432.1990000000003,228.041,206.99000000000004
1423.398,105.756,160.09500000000003
1418.2929999999997,52.02099999999999,175.937
1398.64,59.09,199.57
1201.1740000000002,150.274,94.441
1103.922,67.13600000000001,128.818
1447.7820000000002,133.80899999999997,115.396
1467.317,133.987,106.754
1453.773,153.28799999999998,188.72
1424.302,150.687,131.62300000000002
1079.915,63.834,103.282
1125.9120000000005,40.322,143.598
1101.446,229.809,88.594
1413.223,197.049,138.38399999999996
1445.995,380.563,107.216
1434.754,305.75600000000003,145.29399999999998
1430.15,260.491,162.95700000000002
1392.394,52.543000000000006,176.12600000000003
1184.9910000000002,290.011,113.683
1088.438,240.723,181.404
1407.102,165.67600000000002,189.04100000000005
1433.0549999999998,280.1669999999999,161.21899999999997
1395.2379999999998,223.766,177.51
1098.291,77.642,145.41499999999996
1245.49,55.131,145.869
1151.318,193.20999999999995,138.18100000000004
1076.9390000000003,227.92200000000005,149.47799999999998
1396.521,156.963,182.09800000000004
1434.1030000000003,241.209,125.10000000000002
1425.217,92.801,105.493
1423.081,69.252,140.32
1393.65,41.41499999999999,176.991
1163.304,70.854,119.798
1010.009,22.434,143.26999999999995
1054.735,74.07899999999998,113.398
1388.669,147.333,110.496
1420.1040000000005,125.289,117.916
1416.905,256.677,165.64900000000003
1391.308,170.035,147.58999999999995
1182.8680000000002,290.9289999999999,140.754
1084.5679999999998,283.656,155.475
1394.1449999999998,147.38099999999997,132.072
1437.818,478.516,154.35200000000003
1412.5790000000002,316.33900000000006,177.705
1205.178,56.149,218.299
1320.672,156.82199999999995,216.424
1174.111,184.088,181.009
1070.875,109.24299999999998,186.591
1395.467,160.10700000000003,119.035
1418.8209999999997,106.815,97.876
1424.7000000000005,84.706,143.4
1420.772,58.75599999999999,172.31999999999996
1411.397,56.41900000000002,199.816
1192.3199999999997,143.809,143.346
1073.904,114.35199999999998,166.14499999999998
1393.554,112.77900000000002,133.09599999999998
1401.419,90.33500000000002,137.91800000000003
1402.1989999999996,127.65300000000002,192.863
1419.662,223.961,87.71200000000002
1395.9310000000005,218.656,104.668
1180.535,135.488,107.567
1085.1269999999995,80.067,107.638
1409.975,122.563,90.98600000000002
1431.5239999999997,207.185,126.521
1431.0969999999998,177.37099999999998,132.832
1417.8649999999998,42.68900000000001,175.95700000000002
1394.149,31.867,157.912
1175.9119999999998,166.76799999999997,112.506
1064.6420000000005,63.40299999999999,186.14
1398.2829999999997,52.494,182.155
1423.8090000000002,47.23,207.983
1444.9570000000003,158.819,217.82700000000003
1470.1999999999998,218.79,212.962
1439.366,71.633,189.467
1215.227,82.89299999999999,196.26200000000003
1121.1749999999995,97.525,174.59299999999996
1422.0649999999998,173.29899999999998,190.647
1454.9920000000004,120.46899999999998,184.434
1434.461,418.904,127.198
1415.7099999999998,418.7169999999999,137.69099999999997
1380.306,217.787,200.97
1165.9979999999998,50.018,193.952
1084.822,116.87,140.93999999999997
1401.8450000000005,112.572,75.68700000000001
1429.539,115.93200000000002,108.586
1430.462,50.165,162.62099999999998
1440.1809999999998,42.96,183.513
1425.905,187.513,168.47600000000003
1186.873,150.58100000000002,148.59799999999998
1093.809,147.605,108.781
1399.2880000000002,116.549,145.53300000000002
1449.58,197.342,172.694
1442.967,87.09299999999998,165.59900000000002
1417.126,74.843,132.932
1388.7110000000002,108.88,169.17400000000004
1176.33,461.9720000000001,135.593
1051.8670000000002,241.118,177.35
1354.408,290.984,113.897
1379.2069999999994,427.335,123.039
1374.8929999999998,405.033,118.725
1370.35,396.1570000000001,151.51100000000002
1326.9479999999996,127.66599999999998,188.273
1123.8090000000002,61.181,157.69799999999998
1038.046,46.869,183.837
1353.9120000000005,127.868,203.41200000000003
1385.4399999999998,162.88699999999997,139.899
1368.478,68.68599999999999,194.808
1389.7430000000002,94.69,190.6
1363.039,73.113,176.365
1162.867,126.431,157.08399999999995
1071.309,70.336,171.801
1364.3639999999998,77.203,149.19
1384.0700000000002,79.87700000000001,166.506
1394.0840000000003,77.83099999999999,154.922
1394.573,210.782,182.845
1365.638,188.334,146.49800000000002
1143.305,65.667,121.592
1068.273,98.615,56.387
1364.6609999999998,142.498,49.802
1374.6929999999995,104.85600000000004,94.32899999999998
1363.831,33.009,104.52600000000002
1367.7,30.544,123.53
1343.751,55.19399999999999,173.46800000000002
1144.3469999999998,129.765,186.346
1063.363,289.78600000000006,171.318
1386.899,258.47,120.085
1400.4839999999997,395.6089999999999,127.304
1411.1190000000004,288.872,180.24400000000003
1423.337,218.99,119.737
1383.029,86.61800000000001,107.129
1164.636,40.84700000000001,172.19399999999996
1085.5680000000002,55.97099999999999,162.39500000000004
1418.0650000000005,101.452,166.71800000000002
1454.1930000000002,221.322,94.596
1431.186,182.79100000000005,120.10800000000002
1424.9130000000002,113.314,91.536
1398.09,240.758,123.201
1188.41,446.861,95.646
1108.465,481.0819999999999,97.59800000000004
1409.703,147.32600000000002,89.038
1434.1840000000002,78.66700000000002,118.003
1426.9299999999996,95.91599999999998,142.309
1426.198,152.08700000000002,141.593
1407.6950000000002,142.54100000000005,138.019
1201.7610000000002,148.79499999999996,131.44
1113.172,137.882,96.78999999999998
1438.2569999999998,229.019,70.731
1458.246,352.415,95.003
1475.5,319.829,70.32499999999999
1478.1129999999998,438.0800000000001,76.106
1415.759,180.15100000000004,111.53
1194.287,85.477,105.757
1109.639,166.83,90.97799999999998
1420.448,96.52,133.641
1461.9889999999996,171.15099999999995,66.47399999999999
1466.2,79.286,64.206
1456.2100000000005,195.382,99.773
1427.929,77.128,104.58899999999998
1212.7610000000002,68.06299999999999,94.86
1121.202,91.51900000000002,130.186
1431.7289999999998,90.68,130.787
1459.78,163.317,142.00099999999998
1458.9140000000002,142.645,159.76899999999998
1425.006,102.329,169.80900000000003
1391.05,81.22900000000001,160.641
1103.1129999999998,58.12900000000001,134.11300000000003
1096.6090000000002,54.97600000000001,71.88000000000001
1411.5360000000005,140.70300000000003,101.552
1472.8390000000002,289.122,56.15700000000001
1482.683,196.138,37.459
1476.6840000000002,50.85999999999999,44.709
1434.1289999999997,50.77,60.43699999999999
1214.9739999999997,198.301,72.662
1126.6439999999998,324.805,111.136
1445.2069999999997,215.95800000000003,119.87
1511.174,127.045,44.312000000000005
1541.5169999999996,131.671,22.929
1543.672,174.99800000000005,13.685
1508.6350000000002,85.50999999999999,16.652999999999995
1271.6779999999997,25.188,30.161
1179.09,31.86,29.226
1492.3269999999998,20.771,37.181
1515.9689999999998,28.515000000000004,35.2
1511.232,129.95,42.151
1514.531,262.632,36.773
1464.9549999999997,169.68699999999998,62.1
1245.4040000000002,141.877,65.28599999999999
1166.5499999999995,107.513,40.377
1460.365,142.08900000000003,77.655
1501.4819999999995,162.71399999999997,64.449
1513.639,162.39,50.586000000000006
1505.791,30.978,30.314000000000004
1482.9890000000005,91.141,34.647
1237.624,188.01,72.03099999999999
1163.587,77.939,87.09499999999998
1487.294,36.538,80.938
1524.191,27.695,79.488
1523.905,88.244,60.406
1505.1570000000002,104.743,67.52700000000002
1479.034,217.747,40.38199999999999
1269.524,350.353,28.78
1162.261,317.087,68.16199999999999
1496.9310000000005,578.6919999999999,33.549
1533.091,586.7679999999999,33.653
1521.9320000000002,385.009,44.773
1518.605,283.66299999999995,47.09
1512.112,468.868,36.627
1298.1319999999998,575.8399999999999,41.392
1203.657,530.7900000000001,21.279
1504.112,433.9,45.787
1542.2819999999997,493.618,15.27
1533.1249999999998,689.13,42.715
1550.1950000000002,654.2799999999999,30.482
1531.888,304.53700000000003,12.021
1312.858,195.65000000000003,28.132
1241.689,295.0419999999999,22.313
1563.4449999999997,155.925,26.796000000000003
1616.7699999999995,408.152,37.328
1613.4079999999997,175.26699999999997,11.463
1596.015,97.362,23.364
1573.0739999999998,248.985,32.104
1364.086,494.2050000000001,17.984999999999996
1267.062,696.6370000000002,7.67
1571.189,597.162,11.928999999999998
1588.0210000000002,402.6950000000001,14.229
1585.3080000000002,344.001,11.218
1577.457,279.5230000000001,32.059999999999995
1570.3180000000002,509.941,18.361
1337.095,584.7270000000001,37.127
1232.073,589.6269999999998,39.065
1536.2510000000004,115.882,37.847
1572.7400000000002,216.441,42.705
1586.3929999999998,279.995,21.606
1596.593,383.741,38.635000000000005
1578.2199999999998,519.489,21.611000000000004
1334.3760000000004,422.2509999999999,25.051
1242.101,288.095,23.287000000000003
1554.947,110.012,27.409
1567.9,81.591,18.892000000000003
1562.404,253.007,11.903
1512.0950000000005,348.14500000000004,14.895
1462.4430000000002,328.025,13.02
1255.073,315.386,28.491
1165.159,370.892,31.769
1396.4540000000004,583.3849999999999,13.837
1379.0310000000002,636.047,26.536999999999995
1312.974,552.049,28.189
1121.944,450.484,36.87
1047.2769999999998,420.504,32.053000000000004
1049.3490000000002,608.3749999999999,43.838
1068.214,440.394,38.62499999999999
1219.075,206.191,41.696000000000005
1233.6600000000003,305.635,32.62499999999999
1238.863,365.17599999999993,27.27
1158.103,358.33000000000004,20.226
1060.3660000000002,107.20900000000002,18.563
1192.698,409.6219999999999,9.406
1179.282,406.296,13.518999999999998
1456.294,278.46,10.079999999999998
1506.737,206.46799999999996,12.549
1454.685,156.044,12.595
1540.3040000000003,313.603,14.638
1515.84,460.8759999999999,40.969
1311.996,205.629,23.891
1217.985,344.477,18.9
1543.692,199.876,10.178
1574.0579999999998,309.153,15.134
1595.1809999999998,340.7990000000001,12.165000000000004
1594.6,236.936,44.55
1589.38,150.572,8.69
1376.513,141.73299999999998,8.774000000000001
1288.699,103.349,8.734
1629.9109999999998,89.96900000000001,19.421
1672.3200000000002,169.572,20.782
1661.6459999999995,114.69199999999998,14.239000000000004
1657.0489999999998,47.23199999999999,19.335
1653.635,206.777,35.197
1400.2919999999997,279.83900000000006,10.634
1274.6289999999997,256.69500000000005,17.41
1556.816,306.528,33.782000000000004
1570.8840000000002,484.66600000000005,41.686
1574.4270000000004,659.5629999999999,24.514000000000006
1559.91,463.767,36.615
1545.3180000000004,650.3449999999999,49.519000000000005
1339.3189999999995,673.8139999999999,27.902
1233.7140000000002,490.027,19.957
1533.857,567.769,14.782999999999998
1565.4930000000002,695.8209999999999,25.387
1583.04,534.9709999999999,30.859
1588.9789999999998,364.4090000000001,15.194
1545.368,270.007,22.661
1293.588,412.127,60.22500000000001
1209.6170000000002,515.967,38.07399999999999
1498.211,751.656,32.279999999999994
1550.3489999999997,614.3670000000002,22.971
1578.526,402.859,28.641000000000005
1562.2139999999995,321.21900000000005,44.046
1541.9449999999997,84.49300000000001,66.405
1331.757,169.92400000000004,49.373000000000005
1228.4040000000002,280.404,26.91
1565.899,213.62000000000003,23.473
1596.2590000000002,77.66400000000002,47.47299999999999
1611.7289999999998,197.773,44.22199999999999
1584.1799999999998,81.678,63.591
1575.679,124.39,35.428000000000004
1366.934,607.0820000000001,17.518000000000004
1229.811,640.2540000000001,22.523
1534.638,538.0759999999999,50.117
1575.7980000000002,293.991,37.724
1578.573,251.74400000000009,74.17699999999999
1581.2199999999998,165.28900000000002,60.597
1543.5530000000003,88.15400000000002,77.85900000000001
1314.531,114.991,110.025
1221.887,187.645,71.20200000000001
1544.11,245.94999999999996,43.41599999999999
1581.8220000000003,247.365,47.933
1573.2110000000002,359.87700000000007,33.769000000000005
1562.3730000000005,105.489,52.006
1548.866,282.382,74.041
1317.666,84.15099999999998,41.606
1223.3599999999997,121.34399999999997,49.204
1531.428,58.417,72.46000000000001
1574.8370000000002,73.723,75.801
1563.842,242.09999999999997,119.006
1546.814,126.091,96.694
1531.6200000000003,93.16,68.22500000000001
1320.899,88.706,62.817
1217.183,136.273,61.354
1511.613,92.64,132.422
1568.0540000000003,158.489,35.241
1560.626,259.235,108.366
1530.473,82.66499999999999,157.923
1518.48,134.001,111.766
1313.651,128.62900000000002,74.603
1210.4520000000002,280.151,63.35999999999999
1518.7239999999997,317.208,62.18
1534.757,175.30900000000003,69.93400000000001
1527.4989999999998,139.66700000000003,62.735
1491.3160000000005,78.905,72.098
1200.708,179.416,34.32599999999999
1175.7890000000002,245.276,126.35900000000002
1078.086,417.86300000000006,88.52400000000002
1114.596,496.78,93.275
1442.3559999999998,412.702,106.981
1491.4979999999998,296.894,69.887
1482.2049999999997,115.269,89.28099999999999
1451.858,96.54999999999998,105.43399999999998
1218.446,175.06199999999998,141.47600000000003
1107.6130000000005,103.749,124.609
1418.2469999999998,138.27499999999998,114.35199999999998
1453.871,144.458,97.348
1466.7279999999998,414.3370000000001,111.12300000000002
1472.789,345.7989999999999,95.247
1440.043,88.271,112.624
1206.6360000000002,76.923,114.946
1106.457,155.992,128.07500000000002
1412.149,228.26400000000004,159.55200000000002
1446.9250000000002,96.34400000000002,125.51900000000002
1458.691,48.092000000000006,105.106
1447.3529999999998,57.07299999999999,125.473
1429.3230000000003,216.47,77.301
1200.1250000000002,321.74,94.122
1113.5210000000002,190.56599999999997,87.31599999999999
1428.7820000000002,254.759,119.691
1452.976,395.76499999999993,127.562
1438.061,181.41700000000003,191.526
1433.1419999999998,101.879,208.647
1410.0830000000003,149.515,171.50000000000003
1208.184,197.282,89.69399999999999
1126.023,174.225,136.642
1456.44,258.048,119.736
1493.585,270.621,96.57
1507.164,390.803,106.074
1483.175,184.04800000000003,146.866
1451.057,303.943,161.03099999999998
1205.8689999999997,150.23399999999998,156.37400000000002
1078.602,179.87,147.93099999999995
1405.185,81.86800000000001,197.18300000000005
1462.935,208.678,139.15099999999998
1430.136,84.96100000000001,174.185
1111.379,150.624,212.713
1254.0510000000002,255.574,217.56900000000005
1149.938,315.362,215.963
